
mattetti;artist_portfolio;mattetti;Matt Aimonetti;User;DEVELOPER;true;false;Sat Jul 19 03:13:45 BRT 2008
FreeRADIUS;freeradius-server;bmork;Bjørn Mork;User;DEVELOPER;true;true;Mon Aug 01 05:57:55 BRT 2011
FreeRADIUS;freeradius-server;mattaezell;Matt Ezell;User;REPORTER;false;true;Wed Mar 07 22:35:36 BRT 2012
FreeRADIUS;freeradius-server;cmikk;Chris Mikkelson;User;REPORTER;false;true;Tue Feb 15 19:42:07 BRST 2011
FreeRADIUS;freeradius-server;rpsfa;null;User;REPORTER;false;true;Sun Jan 29 14:28:03 BRST 2012
FreeRADIUS;freeradius-server;milani;Morteza Milani;User;REPORTER;false;true;Mon Jan 23 09:13:47 BRST 2012
FreeRADIUS;freeradius-server;roelfdiedericks;null;User;REPORTER;false;true;Thu Oct 13 19:58:19 BRT 2011
FreeRADIUS;freeradius-server;metasov;null;User;REPORTER;false;true;Fri Oct 14 11:52:17 BRT 2011
FreeRADIUS;freeradius-server;lemenkov;Peter Lemenkov;User;REPORTER;false;true;Fri Sep 30 08:52:36 BRT 2011
FreeRADIUS;freeradius-server;angdraug;Dmitry Borodaenko;User;REPORTER;false;true;Tue Jul 05 14:18:59 BRT 2011
FreeRADIUS;freeradius-server;pobept;Robert;User;REPORTER;false;true;Thu Aug 11 06:15:23 BRT 2011
FreeRADIUS;freeradius-server;amne;cornel cruceru;User;REPORTER;false;true;Thu Jun 23 11:07:24 BRT 2011
FreeRADIUS;freeradius-server;argent-smith;Pavel Argentov;User;REPORTER;false;true;Mon Apr 25 12:05:29 BRT 2011
FreeRADIUS;freeradius-server;vicusik;null;User;REPORTER;false;true;Wed Feb 09 20:29:58 BRST 2011
FreeRADIUS;freeradius-server;101;Alex Bergmann;User;REPORTER;false;true;Sat Nov 20 20:41:44 BRST 2010
FreeRADIUS;freeradius-server;NealGarber;null;User;REPORTER;false;true;Fri Sep 10 04:01:02 BRT 2010
FreeRADIUS;freeradius-server;philhug;Philipp Hug;User;DEVELOPER;true;false;Tue Dec 16 08:04:26 BRST 2014
FreeRADIUS;freeradius-server;frf2mdw2u;null;User;DEVELOPER;true;false;Thu Dec 05 18:31:39 BRST 2013
FreeRADIUS;freeradius-server;jcarter-xx;null;User;DEVELOPER;true;false;Wed Apr 03 12:00:43 BRT 2013

jim;siesta;jim;Jim Benton;User;DEVELOPER;true;false;Thu Jul 17 04:31:15 BRT 2008

phurley;mathfact;phurley;Patrick Hurley;User;DEVELOPER;true;false;Sun Jul 20 15:47:37 BRT 2008

nakajima;rebound;nakajima;Pat Nakajima;User;DEVELOPER;true;false;Sun Jul 20 16:37:19 BRT 2008
nakajima;rebound;judofyr;Magnus Holm;User;DEVELOPER;true;false;Mon Jul 21 16:13:48 BRT 2008

nelstrom;radiant-wrappits-extension;nelstrom;Drew Neil;User;DEVELOPER;true;false;Sun Jul 20 17:09:24 BRT 2008

auser;sinatra-book;auser;Ari;User;DEVELOPER;true;false;Thu Oct 23 23:44:25 BRST 2008
auser;sinatra-book;cypher;Markus Prinz;User;DEVELOPER;true;false;Wed Jun 18 19:14:22 BRT 2008
auser;sinatra-book;rawburt;Robert Peterson;User;DEVELOPER;true;false;Tue Jul 08 02:49:13 BRT 2008
auser;sinatra-book;cschneid;Chris Schneider;User;DEVELOPER;true;false;Tue Jun 17 15:15:19 BRT 2008
auser;sinatra-book;Syd;Scott Wisely;User;DEVELOPER;true;false;Sun Jun 22 02:23:23 BRT 2008

sattybhens;flocks;mdeiters;Matthew Deiters;User;DEVELOPER;true;false;Sun Jul 20 17:02:22 BRT 2008

remko;wigit;gerhard-tinned;Gerhard;User;REPORTER;false;true;Wed Jul 01 17:39:02 BRT 2015
remko;wigit;trqx;trax;User;REPORTER;false;true;Fri Jul 12 08:28:50 BRT 2013
remko;wigit;lsolesen;Lars Olesen;User;REPORTER;false;true;Tue May 03 12:10:34 BRT 2011
remko;wigit;404pnf;404;User;REPORTER;false;true;Wed Sep 15 21:19:59 BRT 2010
remko;wigit;remko;Remko Tronçon;User;DEVELOPER;true;false;Thu Jul 17 14:36:25 BRT 2008

danielneis;copyallurls;danielneis;Daniel Neis Araujo;User;DEVELOPER;true;false;Sun Jul 20 16:18:33 BRT 2008

esden;elco;esden;Piotr Esden-Tempski;User;DEVELOPER;true;false;Sun Jul 20 17:38:11 BRT 2008

jbbrown;gnip-dotnet;jeremylightsmith;Jeremy Lightsmith;User;DEVELOPER;true;false;Tue Jul 08 21:39:13 BRT 2008


pedro;sinatra;bmizerany;Blake Mizerany;User;DEVELOPER;true;false;Sat Mar 15 16:43:29 BRT 2008
pedro;sinatra;rtomayko;Ryan Tomayko;User;DEVELOPER;true;false;Sat Mar 08 09:21:43 BRT 2008
pedro;sinatra;cschneid;Chris Schneider;User;DEVELOPER;true;false;Sun May 18 14:18:42 BRT 2008
pedro;sinatra;cypher;Markus Prinz;User;DEVELOPER;true;false;Tue May 13 14:48:11 BRT 2008
pedro;sinatra;JackDanger;Jack Danger Canty;User;DEVELOPER;true;false;Sat Apr 19 15:14:43 BRT 2008
pedro;sinatra;sr;Simon Rozet;User;DEVELOPER;true;false;Sat Apr 19 09:19:36 BRT 2008
pedro;sinatra;nmeans;Nickolas Means;User;DEVELOPER;true;false;Tue Apr 08 17:45:03 BRT 2008

andreaja;ph34rbot;andreaja;Andreas Jacobsen;User;DEVELOPER;true;false;Wed Aug 17 11:33:12 BRT 2011
andreaja;ph34rbot;Jeekay;null;User;DEVELOPER;true;false;Fri Jul 25 09:47:39 BRT 2008

mattdipasquale;book_mdar;pelle;Pelle Braendgaard;User;DEVELOPER;true;false;Wed Jul 23 22:57:58 BRT 2008
mattdipasquale;book_mdar;namelessjon;Jon;User;DEVELOPER;true;false;Sat Jun 14 12:22:54 BRT 2008
mattdipasquale;book_mdar;geoffgarside;Geoff Garside;User;DEVELOPER;true;false;Wed Jul 16 06:22:39 BRT 2008
mattdipasquale;book_mdar;tonyc;Tony Collen;User;DEVELOPER;true;false;Wed Jul 09 01:15:13 BRT 2008
mattdipasquale;book_mdar;techpeace;Matt Buck;User;DEVELOPER;true;false;Sun Jul 06 08:01:56 BRT 2008
mattdipasquale;book_mdar;jackdempsey;jack dempsey;User;DEVELOPER;true;false;Fri Jul 04 05:37:15 BRT 2008
mattdipasquale;book_mdar;jpease;Justin Pease;User;DEVELOPER;true;false;Sat Jun 21 12:56:37 BRT 2008
mattdipasquale;book_mdar;ericallam;Eric Allam;User;DEVELOPER;true;false;Fri May 16 11:42:32 BRT 2008
mattdipasquale;book_mdar;bjeanes;Bo Jeanes;User;DEVELOPER;true;false;Sat Apr 12 08:54:08 BRT 2008
mattdipasquale;book_mdar;anirudh;Anirudh;User;DEVELOPER;true;false;Tue May 20 01:00:28 BRT 2008
mattdipasquale;book_mdar;subtleGradient;Thomas Aylott;User;DEVELOPER;true;false;Mon May 12 09:55:59 BRT 2008
mattdipasquale;book_mdar;shingara;Cyril Mougel;User;DEVELOPER;true;false;Thu May 08 12:11:07 BRT 2008
mattdipasquale;book_mdar;mattetti;Matt Aimonetti;User;DEVELOPER;true;false;Sun Apr 27 03:59:30 BRT 2008
mattdipasquale;book_mdar;andykent;Andy Kent;User;DEVELOPER;true;false;Fri Feb 22 23:19:11 BRT 2008
mattdipasquale;book_mdar;tjstankus;TJ Stankus;User;DEVELOPER;true;false;Sun Apr 20 00:19:47 BRT 2008
mattdipasquale;book_mdar;mario;Mario ?ani?;User;DEVELOPER;true;false;Wed Apr 09 22:12:23 BRT 2008
mattdipasquale;book_mdar;benr75;Ben Reubenstein;User;DEVELOPER;true;false;Mon Mar 31 00:03:09 BRT 2008

dkionka;onebody;seven1m;Tim Morgan;User;DEVELOPER;true;false;Sun Dec 10 20:37:13 BRST 2006


twatson;django-plugables;bryanveloso;Bryan Veloso;User;DEVELOPER;true;false;Sat Apr 05 23:05:29 BRT 2008

keytoaster;test;keytoaster;Tobias Heinlein;User;DEVELOPER;true;false;Tue Sep 11 17:33:35 BRT 2012

hammodius;extravagance;hammodius;null;User;DEVELOPER;true;false;Sun Jul 20 15:13:49 BRT 2008

fnando;defaults;fnando;Nando Vieira;User;DEVELOPER;true;false;Sun Jul 20 22:25:04 BRT 2008

jsjohnst;neko-fastcgi;jsjohnst;Jeremy Johnstone;User;DEVELOPER;true;false;Sun Jul 20 22:52:49 BRT 2008

adambair;spacetrader;adambair;Adam Bair;User;DEVELOPER;true;false;Mon Aug 25 16:33:28 BRT 2008

canadaduane;getdoc;canadaduane;Duane Johnson;User;DEVELOPER;true;false;Mon Jul 21 01:05:27 BRT 2008

quirkey;purse;quirkey;Aaron Quint;User;DEVELOPER;true;false;Sat Jul 19 15:48:47 BRT 2008

LRDesign;insoshi;mhartl;Michael Hartl;User;DEVELOPER;true;false;Mon Feb 18 20:18:20 BRT 2008
LRDesign;insoshi;long;Long Nguyen;User;DEVELOPER;true;false;Wed Apr 09 21:20:30 BRT 2008
LRDesign;insoshi;calas;Jorge Calás;User;DEVELOPER;true;false;Thu Apr 17 20:27:25 BRT 2008
LRDesign;insoshi;raulparolari;Raul Parolari;User;DEVELOPER;true;false;Mon Mar 03 22:44:19 BRT 2008



bradphelan;vimgonesurfing;bradphelan;Brad Phelan;User;DEVELOPER;true;false;Mon Jul 21 04:05:40 BRT 2008


mikeymckay;patatat;mikeymckay;Mike McKay;User;DEVELOPER;true;false;Mon Jul 21 06:55:31 BRT 2008


geoffb;shapes;geoffb;Geoff Blair;User;DEVELOPER;true;true;Mon Jul 21 06:23:57 BRT 2008

antidis;trains-iphone-app;antidis;David Barrett;User;DEVELOPER;true;false;Mon Jul 21 06:50:27 BRT 2008

ismasan;panda_gem;dctanner;Damien Taner;User;DEVELOPER;true;false;Mon Jun 23 19:53:05 BRT 2008

timcharper;textile.vim;unixsuperhero;Joshua Toyota;User;REPORTER;false;true;Sat Feb 28 14:59:05 BRT 2015
timcharper;textile.vim;myitcv;Paul Jolly;User;DEVELOPER;true;true;Sat Nov 16 07:25:53 BRST 2013
timcharper;textile.vim;58bits;Anthony Bouch;User;REPORTER;false;true;Sun Jun 03 09:06:15 BRT 2012
timcharper;textile.vim;thepaul;paul cannon;User;DEVELOPER;true;true;Wed Oct 12 14:01:12 BRT 2011
timcharper;textile.vim;AndrewRadev;Andrew Radev;User;REPORTER;false;true;Fri Jul 29 04:56:52 BRT 2011
timcharper;textile.vim;bronson;Scott Bronson;User;REPORTER;false;true;Mon Jun 27 16:36:14 BRT 2011
timcharper;textile.vim;wikimatze;Matthias Günther;User;REPORTER;false;true;Tue May 31 17:20:01 BRT 2011
timcharper;textile.vim;kassio;Kassio Borges;User;REPORTER;false;true;Mon Feb 21 12:46:33 BRT 2011
timcharper;textile.vim;timcharper;Tim Harper;User;DEVELOPER;true;false;Mon Jul 21 00:30:37 BRT 2008

philsmy;ultrasphinx;DrMark;Mark Lane;User;DEVELOPER;true;false;Mon May 05 18:12:47 BRT 2008



Narnach;validates_existence;FiXato;Filip H.F. "FiXato" Slagter;User;DEVELOPER;true;false;Mon Jul 21 09:55:17 BRT 2008
Narnach;validates_existence;joshsusser;Josh Susser;User;DEVELOPER;true;false;Sun May 04 21:25:28 BRT 2008

nickstenning;icfp-2008;nickstenning;Nick Stenning;User;DEVELOPER;true;false;Mon Jul 21 10:08:50 BRT 2008


saturnflyer;radiant-mockups;saturnflyer;Jim Gay;User;DEVELOPER;true;false;Mon Jul 21 10:53:22 BRT 2008
saturnflyer;radiant-mockups;jlong;John W. Long;User;DEVELOPER;true;false;Wed Jun 25 01:51:58 BRT 2008
saturnflyer;radiant-mockups;seancribbs;Sean Cribbs;User;DEVELOPER;true;false;Fri Jun 20 13:17:01 BRT 2008

intinig;rails-preferiresti;pilu;Andrea Franz;User;DEVELOPER;true;false;Mon Jul 21 11:03:30 BRT 2008

timriley;campfire-bot;timriley;Tim Riley;User;DEVELOPER;true;true;Thu Jul 17 12:02:40 BRT 2008
timriley;campfire-bot;hughevans;Hugh Evans;User;DEVELOPER;true;false;Wed Aug 06 19:31:36 BRT 2008
timriley;campfire-bot;seanodowd;null;User;DEVELOPER;true;false;Mon Jul 28 09:31:18 BRT 2008

kakra;adodbrecord;kakra;Kai Krakow;User;DEVELOPER;true;false;Mon Jul 21 12:49:02 BRT 2008

tonyd;acts_as_audited;bkeepers;Brandon Keepers;User;DEVELOPER;true;false;Thu Jul 20 13:44:28 BRT 2006
tonyd;acts_as_audited;danielmorrison;Daniel Morrison;User;DEVELOPER;true;false;Sat Oct 07 11:55:39 BRT 2006


lightcap;sake;defunkt;Chris Wanstrath;User;DEVELOPER;true;false;Mon Jun 25 06:03:43 BRT 2007
lightcap;sake;granth;Grant Hollingworth;User;DEVELOPER;true;false;Tue Apr 29 16:19:49 BRT 2008
lightcap;sake;adamsalter;Adam Salter;User;DEVELOPER;true;false;Wed Apr 02 10:15:11 BRT 2008

tenderlove;rkelly;Ch4s3;Chase Gilliam;User;REPORTER;false;true;Thu Jun 11 11:01:08 BRT 2015
tenderlove;rkelly;scottrobertwhittaker;Scott Whittaker;User;REPORTER;false;true;Wed Oct 22 00:15:59 BRST 2014
tenderlove;rkelly;MatmaRex;Bartosz Dziewo?ski;User;REPORTER;false;true;Sun Jul 20 20:37:49 BRT 2014
tenderlove;rkelly;ugisozols;U?is Ozols;User;DEVELOPER;true;true;Thu Jun 26 08:47:32 BRT 2014
tenderlove;rkelly;schacon;Scott Chacon;User;DEVELOPER;true;true;Fri Feb 07 16:51:23 BRST 2014
tenderlove;rkelly;nene;Rene Saarsoo;User;DEVELOPER;true;true;Tue Jun 04 10:30:29 BRT 2013
tenderlove;rkelly;rickypai;Ricky Pai;User;REPORTER;false;true;Fri Oct 04 14:48:22 BRT 2013
tenderlove;rkelly;ftomassetti;Federico Tomassetti;User;REPORTER;false;true;Thu Sep 12 08:45:50 BRT 2013
tenderlove;rkelly;dequis;dx;User;REPORTER;false;true;Sat Jul 13 08:31:09 BRT 2013
tenderlove;rkelly;deemytch;?????;User;REPORTER;false;true;Thu Jun 27 19:04:51 BRT 2013
tenderlove;rkelly;octplane;Pierre Baillet;User;REPORTER;false;true;Fri Jun 07 11:29:28 BRT 2013
tenderlove;rkelly;UncleGene;Eugene Kalenkovich;User;REPORTER;false;true;Fri May 31 20:25:59 BRT 2013
tenderlove;rkelly;fmobus;Felipe Mobus;User;DEVELOPER;true;true;Tue Jan 01 20:59:44 BRST 2013
tenderlove;rkelly;undr;undr;User;REPORTER;false;true;Tue Dec 25 11:51:07 BRST 2012
tenderlove;rkelly;svent;Sven Taute;User;DEVELOPER;true;true;Tue Oct 09 17:53:40 BRT 2012
tenderlove;rkelly;sasmith;Alex Smith;User;REPORTER;false;true;Tue Oct 02 03:02:22 BRT 2012
tenderlove;rkelly;hptt;null;User;REPORTER;false;true;Fri Mar 02 21:01:21 BRT 2012
tenderlove;rkelly;rkh;Konstantin Haase;User;DEVELOPER;true;true;Mon Jan 09 18:27:15 BRST 2012
tenderlove;rkelly;noahgibbs;Noah Gibbs;User;REPORTER;false;true;Wed Nov 23 06:04:51 BRST 2011
tenderlove;rkelly;dmcinnes;Doug McInnes;User;REPORTER;false;true;Mon Nov 22 22:40:22 BRST 2010
tenderlove;rkelly;choonkeat;Chew Choon Keat;User;REPORTER;false;true;Sat Sep 17 13:42:37 BRT 2011
tenderlove;rkelly;egypt;null;User;REPORTER;false;true;Thu Apr 28 22:31:26 BRT 2011
tenderlove;rkelly;dzello;Josh Dzielak;User;DEVELOPER;true;true;Sun Feb 13 04:26:24 BRST 2011
tenderlove;rkelly;samleb;Samuel Lebeau;User;REPORTER;false;true;Sat Feb 06 19:48:17 BRST 2010
tenderlove;rkelly;mixed;YongWoo Jeon;User;REPORTER;false;true;Tue Dec 22 05:20:18 BRST 2009
tenderlove;rkelly;tenderlove;Aaron Patterson;User;DEVELOPER;true;true;Sun Jul 27 19:32:13 BRT 2008
tenderlove;rkelly;masuidrive;Yuichiro MASUI;User;DEVELOPER;true;false;Tue Jul 14 03:58:36 BRT 2009
tenderlove;rkelly;nex3;Natalie Weizenbaum;User;DEVELOPER;true;false;Sat Jul 26 18:18:05 BRT 2008

winton;widgets;winton;Winton Welsh;User;DEVELOPER;true;false;Mon Jan 05 12:32:15 BRST 2009

bmo;attachment_fu;kaichen;Kai Chen => ??;User;DEVELOPER;true;false;Sun Jul 27 13:47:10 BRT 2008
bmo;attachment_fu;nbibler;Nathaniel Bibler;User;DEVELOPER;true;false;Fri May 16 16:59:54 BRT 2008
bmo;attachment_fu;technoweenie;risk danger olson;User;DEVELOPER;true;false;Mon Jan 07 21:11:21 BRST 2008
bmo;attachment_fu;eadz;Eaden;User;DEVELOPER;true;false;Mon Jun 09 01:46:19 BRT 2008
bmo;attachment_fu;crafterm;Marcus Crafter;User;DEVELOPER;true;false;Thu Feb 21 05:16:53 BRT 2008
bmo;attachment_fu;redinger;Christopher;User;DEVELOPER;true;false;Wed May 07 22:59:41 BRT 2008
bmo;attachment_fu;drnic;Dr Nic Williams;User;DEVELOPER;true;false;Wed Apr 23 01:06:29 BRT 2008
bmo;attachment_fu;francois;François Beausoleil;User;DEVELOPER;true;false;Tue Mar 11 11:09:34 BRT 2008
bmo;attachment_fu;rsanheim;Rob Sanheim;User;DEVELOPER;true;false;Tue Feb 26 12:42:05 BRT 2008
bmo;attachment_fu;rmm5t;Ryan McGeary;User;DEVELOPER;true;false;Thu Mar 13 19:41:19 BRT 2008
bmo;attachment_fu;zsombor;Dee Zsombor;User;DEVELOPER;true;false;Thu Mar 13 16:26:03 BRT 2008
bmo;attachment_fu;nicksieger;Nick Sieger;User;DEVELOPER;true;false;Tue Mar 04 12:25:11 BRT 2008
bmo;attachment_fu;ericallam;Eric Allam;User;DEVELOPER;true;false;Wed Feb 27 13:04:36 BRT 2008

fawzi;blip;mcandre;Andrew Pennebaker;User;REPORTER;false;true;Wed Oct 19 19:17:08 BRST 2011
fawzi;blip;fawzi;Fawzi Mohamed;User;DEVELOPER;true;false;Sun Jun 01 18:07:41 BRT 2008

stephenjudkins;ruby-wikitext;wincent;Greg Hurrell;User;DEVELOPER;true;false;Mon Oct 15 19:24:25 BRST 2007

youknow0;pyfix;youknow0;null;User;DEVELOPER;true;false;Mon Jul 21 14:23:49 BRT 2008


riopro;piwik;riopro;Riopro;User;DEVELOPER;true;false;Mon Jul 21 16:38:18 BRT 2008

lukegalea;hyperactiveresource;maintux;Massimo Maino;User;REPORTER;false;true;Wed Aug 21 07:38:30 BRT 2013
lukegalea;hyperactiveresource;mdotterer;Michael Dotterer;User;REPORTER;false;true;Thu Apr 30 13:43:21 BRT 2009
lukegalea;hyperactiveresource;lukegalea;Luke Galea;User;DEVELOPER;true;false;Mon Jul 21 15:09:39 BRT 2008

waves;edge;ab5tract;ab5tract;User;REPORTER;false;true;Mon Sep 14 21:31:47 BRT 2009
waves;edge;dyoder;Daniel Yoder;User;REPORTER;false;true;Mon May 11 02:38:31 BRT 2009
waves;edge;kaykay;null;User;DEVELOPER;true;true;Mon Mar 30 19:31:20 BRT 2009
waves;edge;rue;Eero Saynatkari;User;DEVELOPER;true;true;Mon Dec 15 11:02:14 BRST 2008
waves;edge;polymar;Roberto Gamboni;User;DEVELOPER;true;false;Wed Apr 15 00:40:50 BRT 2009
waves;edge;automatthew;automatthew;User;DEVELOPER;true;false;Fri Feb 29 19:47:00 BRT 2008
waves;edge;lawrencepit;Lawrence Pit;User;DEVELOPER;true;false;Thu Mar 06 18:52:39 BRT 2008

waves;stable;ab5tract;ab5tract;User;REPORTER;false;true;Sun May 03 01:49:54 BRT 2009
waves;stable;automatthew;automatthew;User;DEVELOPER;true;false;Fri Feb 29 19:47:00 BRT 2008
waves;stable;lawrencepit;Lawrence Pit;User;DEVELOPER;true;false;Thu Mar 06 18:52:39 BRT 2008



bomberstudios;fireworks;orthographic-pedant;null;User;REPORTER;false;true;Wed Sep 30 17:08:43 BRT 2015
bomberstudios;fireworks;energylevels;null;User;REPORTER;false;true;Tue Mar 31 19:06:54 BRT 2015
bomberstudios;fireworks;vieron;Javier Sánchez - Marín;User;DEVELOPER;true;true;Mon Feb 18 20:57:44 BRT 2013
bomberstudios;fireworks;bomberstudios;Ale Muñoz;User;DEVELOPER;true;true;Sun Nov 20 07:22:46 BRT 1977
bomberstudios;fireworks;agileapricot;Robin;User;REPORTER;false;true;Tue Feb 15 14:34:23 BRST 2011
bomberstudios;fireworks;lmartins;Luis Martins;User;REPORTER;false;true;Wed Dec 08 14:10:41 BRST 2010

melo;sapo-broker;melo;Pedro Melo;User;DEVELOPER;true;false;Tue Sep 26 10:50:14 BRT 2006
melo;sapo-broker;lneves;Luis Neves;User;DEVELOPER;true;false;Wed Sep 27 16:19:11 BRT 2006
melo;sapo-broker;cvalente;Cláudio Valente;User;DEVELOPER;true;false;Fri Dec 14 10:31:23 BRST 2007
melo;sapo-broker;japc;Jose Celestino;User;DEVELOPER;true;false;Thu Aug 28 09:29:41 BRT 2008

collin;jabs;collin;collin;User;DEVELOPER;true;true;Mon Jul 21 16:26:38 BRT 2008
collin;jabs;quinn;Quinn Shanahan;User;REPORTER;false;true;Sun Dec 06 19:31:32 BRST 2009

collin;jass;collin;collin;User;DEVELOPER;true;false;Mon Jul 21 16:28:24 BRT 2008

bpokosh;jrails_in_place_editing;rakuto;Rakuto Furutani;User;DEVELOPER;true;false;Sat Apr 26 02:18:09 BRT 2008


xrg;ast_menuselect;xrg;Panos;User;DEVELOPER;true;false;Fri Oct 16 04:39:59 BRT 2009

tonyg;rabbiter;tonyg;Tony Garnock-Jones;User;DEVELOPER;true;false;Mon Jul 21 16:43:22 BRT 2008

asb;lua-imlib2;blackawps;Bkacjios;User;REPORTER;false;true;Sun Oct 11 22:26:55 BRT 2015
asb;lua-imlib2;agladysh;Alexander Gladysh;User;REPORTER;false;true;Sat Jun 12 19:06:31 BRT 2010
asb;lua-imlib2;asb;Alex Bradbury;User;DEVELOPER;true;false;Mon Jul 21 16:56:59 BRT 2008

croaky;validates_subdomain_format_of;croaky;Dan Croak;User;DEVELOPER;true;false;Mon Jul 21 17:24:02 BRT 2008

andreas;studyplanner;andreas;Andreas;User;DEVELOPER;true;false;Mon Jul 21 17:26:01 BRT 2008

paulgrav;firefox-translate;paulgrav;Paul Grave;User;DEVELOPER;true;false;Mon Jan 25 05:27:06 BRST 2010

jaz303;base-php;jaz303;Jason Frame;User;DEVELOPER;true;false;Mon Jul 21 17:59:03 BRT 2008

digidigo;ruby_footprints;digidigo;David Clements;User;DEVELOPER;true;false;Mon Jul 21 18:03:00 BRT 2008

incanus;drupal-dav;incanus;Justin R. Miller;User;DEVELOPER;true;false;Mon Jul 21 18:50:32 BRT 2008
incanus;drupal-dav;bendiken;Arto Bendiken;User;DEVELOPER;true;false;Tue Oct 09 23:27:29 BRT 2007

bkerley;carpark;ivey;Michael D. Ivey;User;DEVELOPER;true;false;Sat Apr 12 01:56:29 BRT 2008

dvschramm;my-emacs;dvschramm;Darian Schramm;User;DEVELOPER;true;false;Sun Oct 17 22:56:28 BRST 2010

pedroteixeira;heuristicschallenge;pedroteixeira;Pedro Henriques dos Santos Teixeira;User;DEVELOPER;true;false;Mon Jul 21 18:58:40 BRT 2008


wycats;merb-extlib;michaelklishin;Michael Klishin;User;DEVELOPER;true;false;Sun Jul 20 01:48:47 BRT 2008

wbutler;beyondtv-podcast-app;wbutler;Will Butler;User;DEVELOPER;true;false;Mon Jul 21 20:02:13 BRT 2008

eventualbuddha;ack-tmbundle;zachinglis;Zach Inglis;User;DEVELOPER;true;false;Thu Jul 31 14:24:58 BRT 2008
eventualbuddha;ack-tmbundle;protocool;Trevor Squires;User;DEVELOPER;true;false;Wed May 14 20:51:10 BRT 2008
eventualbuddha;ack-tmbundle;drnic;Dr Nic Williams;User;DEVELOPER;true;false;Tue Jun 03 23:17:17 BRT 2008

jeffd;emacs-cfg;jeffd;Jeff Dlouhy;User;DEVELOPER;true;false;Mon Jul 21 21:16:51 BRT 2008

methodmissing;pdf-wrapper;methodmissing;Lourens Naudé;User;DEVELOPER;true;false;Mon Jul 21 22:32:26 BRT 2008
methodmissing;pdf-wrapper;yob;James Healy;User;DEVELOPER;true;false;Fri Feb 29 01:42:09 BRT 2008

bricooke;rooswitch-nl-plugin;chrisfarber;Chris Farber;User;DEVELOPER;true;false;Mon Jul 21 23:42:18 BRT 2008

cradle;radiant;seancribbs;Sean Cribbs;User;DEVELOPER;true;false;Fri Jun 20 12:53:05 BRT 2008
cradle;radiant;saturnflyer;Jim Gay;User;DEVELOPER;true;false;Tue Jun 24 11:01:28 BRT 2008
cradle;radiant;nelstrom;Drew Neil;User;DEVELOPER;true;false;Tue Jul 22 19:24:54 BRT 2008
cradle;radiant;MrGossett;Tim Gossett;User;DEVELOPER;true;false;Wed Jul 23 10:12:33 BRT 2008
cradle;radiant;joshfrench;Josh French;User;DEVELOPER;true;false;Wed Jun 25 16:34:16 BRT 2008
cradle;radiant;jlong;John W. Long;User;DEVELOPER;true;false;Wed Jun 25 10:33:47 BRT 2008
cradle;radiant;zapnap;Nick Plante;User;DEVELOPER;true;false;Tue Jun 24 15:30:45 BRT 2008
cradle;radiant;Squeegy;Alex Wayne;User;DEVELOPER;true;false;Sun Jun 22 03:34:35 BRT 2008

karbassi;nerdstream;karbassi;Ali Karbassi;User;DEVELOPER;true;true;Thu Aug 27 17:34:51 BRT 2009

liz;lather;liz;liz;User;DEVELOPER;true;false;Mon Jul 21 23:56:58 BRT 2008


softprops;list_fu;softprops;doug tangren;User;DEVELOPER;true;false;Tue Jul 22 00:40:33 BRT 2008

git;gitscm-old;pathawks;Pat Hawks;User;REPORTER;false;true;Tue Aug 20 02:38:20 BRT 2013
git;gitscm-old;rtomayko;Ryan Tomayko;User;DEVELOPER;true;true;Mon Sep 24 00:31:34 BRT 2012
git;gitscm-old;brntbeer;Brent Beer;User;REPORTER;false;true;Sat Apr 27 12:35:49 BRT 2013
git;gitscm-old;frioux;fREW Schmidt;User;REPORTER;false;true;Wed May 02 14:12:52 BRT 2012
git;gitscm-old;schacon;Scott Chacon;User;DEVELOPER;true;true;Wed Sep 21 15:08:34 BRT 2011
git;gitscm-old;marr;David Marr;User;REPORTER;false;true;Mon Apr 09 17:27:40 BRT 2012
git;gitscm-old;bearded;Alexey Chebotar;User;DEVELOPER;true;true;Sat Mar 31 15:52:49 BRT 2012
git;gitscm-old;carlosmn;Carlos Martín Nieto;User;DEVELOPER;true;true;Fri Jan 13 20:41:18 BRST 2012
git;gitscm-old;gitster;Junio C Hamano;User;REPORTER;false;true;Thu Jan 26 21:49:03 BRST 2012
git;gitscm-old;hanchang;Han;User;REPORTER;false;true;Thu Jan 26 03:03:06 BRST 2012
git;gitscm-old;SethRobertson;Seth Robertson;User;REPORTER;false;true;Tue Dec 13 14:11:37 BRST 2011
